movie_id,movie_name,year,genre,description,director,director_id,star,star_id
tt0113981,Night Hunter,1996,action,"\"The stakes have never been higher for action star Don \"\"The Dragon\"\" Wilson! Vampire hunter Jack Cutter (Wilson) must fulfill his destiny and destroy the last of the bloodsucking creatures of the night before an unholy disaster strikes.\"",Rick Jacobson,/name/nm0414910/,"Don Wilson, 
Melanie Smith, 
Nicholas Guest, 
Sid Sham","/name/nm0933310/,/name/nm0809322/,/name/nm0346415/,/name/nm0787809/"
tt0291265,Instinct to Kill,2001,action,"Escaped serial killer James Becket, who killed his own father whose expectations he never fulfilled, but now especially targets his wife Theresa 'Tess' and her family, is too good at ...                See full summary »",Gustavo Graef Marino,/name/nm0333641/,"Mark Dacascos, 
Missy Crider, 
Tim Abell, 
Kadeem Hardison","/name/nm0001092/,/name/nm0187811/,/name/nm0008543/,/name/nm0362429/"
tt0100503,Robot Ninja,1989,action,A scientist helps a comic-book artist to become the superhero he has created in order to battle a vicious gang of rapists.,J.R. Bookwalter,/name/nm0006931/,"Michael Todd, 
Bogdan Pecic, 
Maria Markovic, 
Floyd Ewing Jr.","/name/nm0865240/,/name/nm0669607/,/name/nm0548658/,/name/nm0263937/"
tt5791256,Ancestral World,2020,action,"A prince must learn to be a hero. In a time of demons and Gods warring for domination, a prince is sent on a mission to rescue his brother and recover a magical armor stolen by the God of Destruction.",Enrico De Palo,/name/nm3879307/,"Jennifer Mischiati, 
Joe Morelli, 
Ryan A. Phillips, 
Stewart Arnold","/name/nm4712028/,/name/nm6126834/,/name/nm7782989/,/name/nm0036639/"
tt3962184,Hebbuli,2017,action,A fearless commando arrives home at the news of his brother's suicide until he starts to deeply investigate the reason behind his mysterious demise.,"S Krishna, 
Rudresh M. Gowda",/name/nm1677976/,"V. Ravichandran, 
Sudeep, 
Amala Paul, 
Ravi Kishan","/name/nm8052468/,/name/nm5758702/,/name/nm1679372/,/name/nm3898762/,/name/nm0457410/"
tt9221238,Polis Evo 2,2018,action,Inspector Sani and Khai are now involved in a snooping mission on a remote island on the east coast. The atmosphere turned turbid when a group of terrorists headed by Hafsyam Jauhari ...                See full summary »,"Andre Chiew, 
Joel Soh",/name/nm4383272/,"Zizan Razak, 
Shaheizy Sam, 
Raline Shah, 
Erra Fazira","/name/nm3911512/,/name/nm3736757/,/name/nm3603159/,/name/nm5527375/,/name/nm0269800/"
tt0439869,Varsham,2004,action,"Venkat and Sailaja meet while travelling in a train. But Sailaja's father Ranga Rao wants to marry her off to Bhadranna, who is obsessed with her.",Sobhan,/name/nm1828598/,"Prabhas, 
Trisha Krishnan, 
Gopichand, 
Prakash Raj","/name/nm1659141/,/name/nm1375534/,/name/nm1385228/,/name/nm0695177/"
tt0055578,Valley of the Lions,1961,action,"The evil dictator Ajak sends his armies to attack a neighboring kingdom, and during the battle, the besieged King Annurius orders one of his subjects to take his son Ursus to a place of ...                See full summary »",Carlo Ludovico Bragaglia,/name/nm0103855/,"Ed Fury, 
Moira Orfei, 
Alberto Lupo, 
Giacomo Furia","/name/nm0299237/,/name/nm0649755/,/name/nm0526958/,/name/nm0298889/"
tt1816603,"Kamen Rider OOO, Den-O, & All Riders: Let's Go Kamen Riders",2011,action,Eiji and Ankh team up with Kotarou and Momotaros as they travel back in time to stop the Imagin. But Ankh's desire to obtain Core Medals while in the past sets off a chain of events that alters the history of the Riders and the world.,Osamu Kaneda,/name/nm0437480/,"Shu Watanabe, 
Dôri Sakurada, 
Ryosuke Miura, 
Riho Takada","/name/nm4285227/,/name/nm2957761/,/name/nm1346931/,/name/nm3201704/"
tt0081019,Crazy Thunder Road,1980,action,"When the leader of the once-notorious biker gang of Tokyo falls in love with a barmaid and quickly loses his rebellious ideals, the rest of the gang feels betrayed. Especially the reputedly...                See full summary »",Gakuryû Ishii,/name/nm0411025/,"Tatsuo Yamada, 
Masamitsu Ohike, 
Kôji Nanjô, 
Nenji Kobayashi","/name/nm0945275/,/name/nm0644999/,/name/nm0620855/,/name/nm0462042/"
tt2565280,Adormidera,2013,action,"A group of five surviving soldiers in the late 1300's are returning home, however along the journey they encounter an unforeseen turn of events.",Raymond Mizzi,/name/nm5421198/,"Andrei Claude, 
Lori MacFadyen, 
Joseph Calleja, 
Henry Zammit Cordina","/name/nm3040811/,/name/nm4021428/,/name/nm1788772/,/name/nm5727558/"
tt0077655,Last Hurrah for Chivalry,1979,action,"A son tries to avenge his father, and gets two sword fighters to help him.",John Woo,/name/nm0000247/,"Pai Wei, 
Damian Lau, 
Kong Lau, 
Chau-Wah Yim","/name/nm0670481/,/name/nm0490521/,/name/nm0490576/,/name/nm1335115/"
tt9149946,Bernie the Dolphin 2,2019,action,"The kids are thrilled that Bernie has come back. But so has their old enemy Winston, who's about to kidnap the talented dolphin. Kevin and Holly must rescue their splashy friend before it's too late.",Kirk Harris,/name/nm0364963/,"Lola Sultan, 
Logan Allen, 
Patrick Muldoon, 
Lily Cardone","/name/nm7190199/,/name/nm6526807/,/name/nm0005258/,/name/nm3731658/"
tt1001548,Contract Killers,2008,action,A CIA assassin attempts to break out of the contract killing business to try to lead a normal life.,Justin Rhodes,/name/nm1221634/,"Frida Farrell, 
Nick Mancuso, 
Rhett Giles, 
Christian Willis","/name/nm1690632/,/name/nm0541576/,/name/nm1065316/,/name/nm0932293/"
tt0086051,"One Down, Two to go",1982,action,A pair of tough cops go after the mob who rigged the martial arts tournament and injured their buddy.,Fred Williamson,/name/nm0004365/,"Fred Williamson, 
Jim Brown, 
Jim Kelly, 
Richard Roundtree","/name/nm0004365/,/name/nm0000987/,/name/nm0446485/,/name/nm0745780/"
tt4515698,League of Superheroes,2015,action,Presenting 26 of the most heroic and most outrageous superheroes and super villains of all time in an episodic film. Spectacular adventures from Almighty Ape to the Zee-Men. The ultimate superhero movie. Made in Germany.,"Jens Holzheuer, 
Oliver Tietgen",/name/nm3829140/,"Bai Ling, 
Uwe Boll, 
Lloyd Kaufman, 
Fred Olen Ray","/name/nm3637687/,/name/nm0000499/,/name/nm0093051/,/name/nm0442207/,/name/nm0676248/"
tt0482389,Gentleman,1993,action,"Due to a past tragedy , a small business owner by day becomes modern day Robin Hood by night takes from the rich to provide education for the poor.",S. Shankar,/name/nm0788171/,"Arjun Sarja, 
Madhoo, 
Subhasri, 
M.N. Nambiar","/name/nm0035018/,/name/nm0534866/,/name/nm0836945/,/name/nm0620630/"
tt0099474,Dune Warriors,1991,action,"After the end of the world, Earth is a thirsty planet ruled by vicious warlords. One woman is brave enough to fight back; she bands together five warriors to save her town and their precious water.",Cirio H. Santiago,/name/nm0379391/,"David Carradine, 
Rick Hill, 
Luke Askew, 
Jillian McWhirter","/name/nm0001016/,/name/nm0384605/,/name/nm0039435/,/name/nm0574766/"
tt21042588,Ginna,2022,action,"In the backdrop of a small town, four childhood friends lead by Ginna who runs a tent house for his livelihood. Will Ginna reach his goal in the game of love and friendship?",Eeshaan Suryaah,/name/nm12874039/,"Vishnu Manchu, 
Payal Rajput, 
Sunny Leone, 
Ushh","/name/nm2059736/,/name/nm4736209/,/name/nm1293381/,/name/nm14493352/"
tt1158700,Desh Drohi,2008,action,"Raja arrives in Mumbai looking for a job but ends up killing the brother of a local drug dealer. Realising the corrupt nature of politics, he goes on a killing spree and kills ten people in 24 hours.",Jagdish A. Sharma,/name/nm1018906/,"Kamal Rashid Khan, 
Gracy Singh, 
Hrishitaa Bhatt, 
Zulfi Sayed","/name/nm2872548/,/name/nm0961737/,/name/nm1064764/,/name/nm1302631/"
tt9633480,Uppena,2021,action,"The son of a fishing community falls for a village head's daughter, but they face violent opposition from the girl's doggedly old-fashioned father.",Buchi Babu Sana,/name/nm4943022/,"Panja Vaisshnav Tej, 
Krithi Shetty, 
Vijay Sethupathi, 
Gayatri Jayaraman","/name/nm10414309/,/name/nm9598771/,/name/nm4043111/,/name/nm1069416/"
tt3885724,Meagamann,2014,action,"An undercover cop is involved in an operation to make a most wanted gangster come out of hiding. Can he succeed amidst suspicion, betrayal and loss?",Magizh Thirumeni,/name/nm5099464/,"Arya, 
Ashutosh Rana, 
Hansika Motwani, 
Ramana","/name/nm1951127/,/name/nm0709359/,/name/nm1394426/,/name/nm6030469/"
tt0190419,Ghulam,1998,action,An amateur boxer runs errands for a local gangster but revolts against him after the gangster kills his friend and his conscience is awakened.,Vikram Bhatt,/name/nm0080333/,"Aamir Khan, 
Rani Mukerji, 
Rajit Kapoor, 
Mita Vashisht","/name/nm0451148/,/name/nm0611552/,/name/nm0438496/,/name/nm0890622/"
tt0758732,Beaufort,2007,action,The story of a group of Israeli soldiers stationed in an outpost prior to the withdrawal of forces of 2000.,Joseph Cedar,/name/nm0147737/,"Alon Aboutboul, 
Adi Adouan, 
Ya'akov Ahimeir, 
Guy Apriat","/name/nm0009530/,/name/nm3844001/,/name/nm3844616/,/name/nm3843055/"
tt0076024,Fighting Mad,1978,action,"An American Vietnam soldier on his way home is left for dead and is saved by a pair of Japanese stragglers from WWII, who train him in the way of the samurai.",Cirio H. Santiago,/name/nm0379391/,"James Iglehart, 
Carmen Argenziano, 
Leon Isaac Kennedy, 
Jayne Kennedy","/name/nm0408848/,/name/nm0034492/,/name/nm0411531/,/name/nm0448092/"
tt11482948,Schemes in Antiques,2021,action,"Adapted from Ma Boyong's novel of the same name, the film tells the story of a series of adventures that occurred when the descendants of the five veins made a wish to find out the truth ...                See full summary »",Chi-Kin Kwok,/name/nm0477213/,"Jiayin Lei, 
Xian Li, 
Zhilei Xin, 
You Ge","/name/nm5042060/,/name/nm9112773/,/name/nm7928249/,/name/nm0311212/"
tt6735754,Vanamagan,2017,action,"Kavya, a rich girl, goes to a restricted area in Andaman to celebrate the New Year with her friends. While evading the forest officers in the jungle, she knocks Jara, a tribal man, with her car.",A.L. Vijay,/name/nm1777967/,"Jayam Ravi, 
Sayyeshaa Saigal, 
Prakash Raj, 
Thambi Ramaiah","/name/nm1865947/,/name/nm7548924/,/name/nm0695177/,/name/nm4446366/"
tt0094087,Sweet Revenge,1987,action,"Nancy Allen plays an investigative news reporter Jillian Gray, who, along with her daughter is kidnapped by white slave king Cicero, after getting too close with her investigation. Now that she has escaped, she seeks revenge on Cicero.",Mark Sobel,/name/nm0811764/,"Nancy Allen, 
Ted Shackelford, 
Martin Landau, 
Sal Landi","/name/nm0000262/,/name/nm0787114/,/name/nm0001445/,/name/nm0484764/"
tt2331169,Road to Kabul,2011,action,"In Casablanca, Ali, Hmida, Mbarek and Messoud are four unemployed youths who spend their time dreaming of a better life in the Netherlands. One day, Hmida falls on a specialist of illegal ...                See full summary »",Brahim Chkiri,/name/nm4950731/,"Rabie Kati, 
Aziz Dadas, 
Younes Bouab, 
Amine Ennaji","/name/nm2166809/,/name/nm4664508/,/name/nm4443538/,/name/nm2688361/"
tt0407297,The Second Front,2005,action,"In the midst of World War 2, intelligence services from England, Germany and Russia collided in a fierce fight for the mind of Nicky Raus, a genius German Jewish scientist who has been developing a powerful state-of-the-art secret weapon.",Dmitriy Fiks,/name/nm0229380/,"Craig Sheffer, 
Todd Field, 
Svetlana Metkina, 
Ron Perlman","/name/nm0001729/,/name/nm0276062/,/name/nm1343003/,/name/nm0000579/"
tt0119012,Double Tap,1997,action,A drug-lord targets an undercover FBI agent and the hit man she falls in love with while tracking.,Greg Yaitanes,/name/nm0944981/,"Stephen Rea, 
Heather Locklear, 
Peter Greene, 
Mykelti Williamson","/name/nm0001653/,/name/nm0000181/,/name/nm0338886/,/name/nm0932112/"
tt0039235,Calcutta,1946,action,Neale and Pedro fly cargo between Chungking and Calcutta. When their buddy Bill is murdered they investigate. Neale meets Bill's fiancée Virginia and becomes suspicious of a deeper plot while also falling for her charms.,John Farrow,/name/nm0268513/,"Alan Ladd, 
Gail Russell, 
William Bendix, 
June Duprez","/name/nm0000042/,/name/nm0751149/,/name/nm0000904/,/name/nm0243454/"
tt0202314,Deep Core,2000,action,The future of Earth is in question when a strange reaction deep beneath its surface causes a massive rupture in the planet's inner structure.,Rodney McDonald,/name/nm0567979/,"Craig Sheffer, 
Terry Farrell, 
Bruce McGill, 
Harry Van Gorkum","/name/nm0001729/,/name/nm0000395/,/name/nm0569226/,/name/nm0002246/"
tt5525846,Yeh Hai India,2017,action,"Yeh Hai India, follows the story of a 25 years old NRI, who is born and brought up in UK. He shares the same stereotypical views about India that most NRIs have and how his perception changes.",Lom Harsh,/name/nm7591029/,"Gavie Chahal, 
Mohan Agashe, 
Mohan Joshi, 
Lom Harsh","/name/nm3977986/,/name/nm0012881/,/name/nm0430803/,/name/nm7591029/"
tt0117324,Persons Unknown,1996,action,When former cop and current security expert Jim Holland has a one night stand with Amanda after getting in her way roller-blading. That introduction turns out to be a well thought out plan ...                See full summary »,George Hickenlooper,/name/nm0382584/,"Joe Mantegna, 
Kelly Lynch, 
Naomi Watts, 
J.T. Walsh","/name/nm0001505/,/name/nm0001488/,/name/nm0915208/,/name/nm0000687/"
tt1734113,Heart and Yummie,2010,action,"A Tyrannosaurus rex raised as a herbivore meets and takes care of an orphaned baby Ankylosaurus, all the while trying to fight his natural instincts of a predator and survive in the wild.",Masaya Fujimori,/name/nm4047350/,"Rikako Aikawa, 
Tetsuya Bessho, 
Tomoyo Harada, 
Seishirô Katô","/name/nm0014557/,/name/nm0078823/,/name/nm0361753/,/name/nm3432082/"
tt0148691,Sachaa Jhutha,1970,action,A penniless musician is unwittingly forced to trade places with a look-alike diamond merchant/thief causing a comedy of errors by everyone involved.,Manmohan Desai,/name/nm0220828/,"Rajesh Khanna, 
Mumtaz Askari, 
Vinod Khanna, 
Faryal","/name/nm0004435/,/name/nm0612614/,/name/nm0451396/,/name/nm0268619/"
tt0080427,Below the Belt,1980,action,A New York City waitress decides to become a professional wrestler.,Robert Fowler,/name/nm0288793/,"Regina Baff, 
John C. Becher, 
Mildred Burke, 
James Gammon","/name/nm0046483/,/name/nm0064980/,/name/nm0121810/,/name/nm0304000/"
tt0181579,Un hombre violento,1984,action,"Bent on avenging the death of his gambling addicted father, Julian Carrera (Valentín Trujillo) embarks on a violent spree with deadly consequences.",Valentín Trujillo,/name/nm0874248/,"Valentín Trujillo, 
Mario Almada, 
Chelo, 
Rafael Inclán","/name/nm0874248/,/name/nm0021728/,/name/nm0155087/,/name/nm0408476/"
tt0277744,Dead Heat,2002,action,"A heart problem forces the cop Pally to retire, and his wife Charlotte is separating him. Charlotte makes Pally's half-brother Ray visit, and he suggest buying a race horse will cheer him up. He does, but then a mob boss steals the horse.",Mark Malone,/name/nm0540468/,"Kiefer Sutherland, 
Anthony LaPaglia, 
Radha Mitchell, 
Lothaire Bluteau","/name/nm0000662/,/name/nm0001439/,/name/nm0593664/,/name/nm0089937/"
tt0168043,The Longest Nite,1998,action,"A corrupt cop named Sam handles negotiations between two Triad leaders who plan to join forces. However, he meets a suspicious bald man named Tony, who keeps following him around and disrupting his personal business.","Tat-Chi Yau, 
Johnnie To",/name/nm1749021/,"Ching Wan Lau, 
Tony Chiu-Wai Leung, 
Maggie Siu, 
Hoi-Pang Lo","/name/nm0864775/,/name/nm0490513/,/name/nm0504897/,/name/nm0803308/,/name/nm1319395/"
tt10916120,Ik Sandhu Hunda Si,2020,action,"To fight the corruption in Punjab university, senior student Sandhu announces his candidacy as Grewal for the election.",Rakesh Mehta,/name/nm3896655/,"Gippy Grewal, 
Neha Sharma, 
Vikramjeet Virk, 
Roshan Prince","/name/nm3993149/,/name/nm2777281/,/name/nm5161145/,/name/nm4024430/"
tt0286421,Achanak,1998,action,"Arjun (Govinda) lives a charmed life, surrounded by the family he loves and working at his family's thriving business. Then he meets Pooja (Manisha Koirala), and his life gets even better. ...                See full summary »",Naresh Malhotra,/name/nm0539495/,"Govinda, 
Manisha Koirala, 
Farha Naaz, 
Rahul Roy","/name/nm0332871/,/name/nm0463539/,/name/nm2226774/,/name/nm0747149/"
