movie_id,movie_name,genre,description,director,actor1,actor2,actor3
tt10240688,The Witness,crime,"There is an accident. A young man dies and a young woman loses her eyesight and becomes blind. She was about to become a cop, but that vocation is not to be. Opportunity to do policing work...                See full summary »",Jun'ichi Mori,Riho Yoshioka,Mahiro Takasugi,Kôdai Asaka
tt23034554,Mr. Tarak,crime,"A scientist was doing research about the parallel universe. While testing it, the heavy power supply the lab blasted which led to unimaginable consequences. Will the research be a success?",Ramesh Veebudhi,Taraka Ratna Ramarao Nandamuri,Shara,Ravi Varma
tt11469744,Mathu Vadalara,crime,"Simha is a courier delivery boy who gets peanuts as salary despite putting in a lot of hard work. As Babu gets frustrated with his job, his friend and roommate Satya shows him how to get '...                See full summary »",Ritesh Rana,Sri Simha Koduri,Satya,Naresh Agastya
tt0046143,One Girl's Confession,crime,"\"Another of the \"\"Fate and Irony\"\" films from director-writer-producer-actor Hugo Haas but this one has less hair-shirt torment than most of his offerings",although his camera,"...                See full summary »\"","",""
tt1517621,Better Mus' Come,crime,"The film follows warring political factions in 1970s Jamaica as they enlist the support of gangs to enforce their policies, and advance their political agenda. It is a fictionalized ...                See full summary »",Storm Saulter,Sheldon Shepherd,Sky Nicole Grey,Ricardo Orgil
tt0033928,Murder by Invitation,crime,"The relatives of a rich old woman unsuccessfully try to have her declared insane so they can divide up her money. To show them that she harbors no ill feelings, she invites them to her ...                See full summary »",Phil Rosen,Wallace Ford,Marian Marsh,Sarah Padden
tt3027994,A Lonely Woman,crime,"A docile and shy girl transforms into a new persona, a dark and merciless woman with only revenge on her mind to get justice at her own hand.",Juven Cavazos,Youlika Skafida,Beau Yotty,Joe Grisaffi
tt21394394,Adam in Fragments,crime,"Adam reluctantly returns to sex work. Wanting to protect a young aspiring adult film star from her terrorizing handler, Adam's actions trigger a series of events that send violent ripples through the underground sex-trade of Los Angeles.","Calvin Picou, 
Omar Salas Zamora",Francisco Antonio,Keiva Bradley,Tara Emerson
tt0029670,Thunder in the City,crime,"A visiting American engages in a bold business promotion, the likes of which the British have not seen.",Marion Gering,Edward G. Robinson,Nigel Bruce,Constance Collier
tt0099625,Future Zone,crime,Sequel to 'Future Force' has John Tucker's son traveling back in time 30 years to save his father from being killed by thugs he is currently pursuing back in 1990.,David A. Prior,David Carradine,Ted Prior,Patrick Culliton
tt0490469,Payback,crime,An escaped convict tracks down the cop who put him away.,Eric Norris,Angie Everhart,Costas Mandylor,Christopher Atkins
tt10726020,Cashout!,crime,"The true story of Dan Saunders, a broke Australian bartender who discovers a glitch with his ATM card that enables him to pull millions of dollars out of the National Australia Bank, and the wild spending spree that ensues.",Stefan Avalos,"","",""
tt0387678,It Happens That Way Too: Part II,crime,"Revolves around a hapless copywriter torn between his crazy police officer fiancee and his new best friend, a hit man who inadvertently involves him underworld.",Shashanka Ghosh,Arshad Warsi,Prashant Narayanan,Sandhya Mridul
tt0210138,Kick of Death,crime,"Shane MacQuade is a rising star in Hong Kong's underworld kickboxing rings... until he wins a fight he was supposed to lose. Framed for murder, running from both the Triad mob and the ...                See full summary »",David Avallone,Laura Shin,David Heavener,George D. Amoroso
tt0077692,L'homme en colère,crime,A man goes to Canada looking for his son. The corpse of his son is later discovered by the Canadian police.,Claude Pinoteau,Lino Ventura,Angie Dickinson,Laurent Malet
tt0031055,The Arsenal Stadium Mystery,crime,"During a charity soccer match between top professional side Arsenal and touring amateur side Trojans, the Trojan's new star player collapses. After he dies, Inspector Slade of Scotland Yard...                See full summary »",Thorold Dickinson,Leslie Banks,Greta Gynt,Ian McLean
tt15428880,Killing the eunuch KHAN,crime,"The serial killer intends slaughter so much that the blood spills over the ditches of the city. To reach this target, he designs a plan in which victims kill victims. The plan carried out ...                See full summary »",Abed Abest,Ebrahim Azizi,Iman Basim,Mah-Sima Kabari
tt0108268,The Swordsman,crime,"Cop and accomplished fencer Andrew is assigned to protect archaeologist and museum curator Julie Wilkins, the only witness to the theft of the legendary sword of Alexander the Great. Andrew...                See full summary »",Michael Kennedy,Lorenzo Lamas,Claire Stansfield,Michael Champion
tt1542840,Villain,crime,A young woman's murder provokes reflection on the ugliness and villainy of modern society.,Sang-il Lee,Eri Fukatsu,Satoshi Tsumabuki,Denden
tt0078015,Eyes Behind the Stars,crime,A photographer and his model are on a photo shoot in a forest when they get the feeling they are being watched. The feeling becomes so strong that they decide to cut their session short and leave.,Mario Gariazzo,Robert Hoffmann,Nathalie Delon,Martin Balsam
tt0041252,The Clay Pigeon,crime,"Jim Fletcher, waking up from a coma, finds he is to be given a court martial for treason and charged with informing on fellow inmates in a Japanese prison camp during WWII. Escaping from ...                See full summary »",Richard Fleischer,Bill Williams,Barbara Hale,Richard Quine
tt1038915,Shoot on Sight,crime,A Lahore-born London Police Commander deals with personal issues and investigates the shooting death of a fellow-Muslim.,Jag Mundhra,Naseeruddin Shah,Greta Scacchi,Brian Cox
tt0358149,"Siete en la mira, 2da. parte: La furia de la venganza",crime,"Tras un combate en el que Santo (formando pareja con el Rebelde Rojo) vence a una pareja de luchadores italianos, le proponen que se una a una expedición arqueológica, que quiere explorar unas ruinas azteca.",Pedro Galindo III,Beatriz Bauche,Agustín Bernal,Eduardo Bonada
tt4653794,Proverbs,crime,"\"Inspired by the true story of Christopher Pittman (Christ Hickman), the 12 year old sentenced to 30 years in Prison. His case became synonymous with blaming Zoloft as the culprit of his crime, known as the \"\"ZOLOFT DEFENSE\"\"\"",Terry Davis,Jonathan Abreu,Diana Moon Alfaro,Ahjanee Armstrong
tt0040671,Open Secret,crime,"Newlyweds come to visit groom's friend, only to discover him missing; and their investigation uncovers evidence of a ring of anti-semites terrorizing the neighborhood.",John Reinhardt,John Ireland,Jane Randolph,Sheldon Leonard
tt3872918,Anna,crime,"Anna, a photojournalist, travels to Bangkok to pursue her investigations for a news story on the traffic in human beings being carried on by the triads. There she herself is kidnapped by ...                See full summary »",Charles-Olivier Michaud,Anna Mouglalis,Pascale Bussières,Pierre-Yves Cardinal
tt1047519,Red Swastik,crime,"The police hunt a femme fatale who, after intercourse, brutally murders her lovers and leaves behind a swastika calling card.",Vinod Pande,Sherlyn Chopra,Harsh Chhaya,Deepshikha Nagpal
tt0091050,Final Mission,crime,"Vince Deacon, a higly decorated Vietnam War veteran, serves as a SWAT team captain for LAPD. When his family gets attacked by thugs and he kills one of them in self defense he's being ...                See full summary »",Cirio H. Santiago,Richard Young,Christine L. Tudor,Jason Ross
tt0093655,Noyade interdite,crime,"Molinat is assigned to the case of a man found with a bullet in his ear on the shore of a little Atlantic-coast resort he knows well. Indeed, he used to live there before his wife ...                See full summary »",Pierre Granier-Deferre,Philippe Noiret,Guy Marchand,Elizabeth Bourgine
tt0044382,The Atomic City,crime,An atomic scientist's son is kidnapped by enemy agents.,Jerry Hopper,Gene Barry,Lydia Clarke,Michael Moore
tt0212048,Cause of Death,crime,"A deputy-district attorney, assigned to investigate the murder of the mayor's cousin, finds himself falling for the victim's wife.",Marc S. Grenier,Patrick Bergin,Maxim Roy,Joan Severance
tt0100600,"Look Out, Officer!",crime,An officer killed on the job returns to Earth as a ghost to solve his own murder and seek justice with the help of a rookie cop and some funky magic.,Sze Yu Lau,Stephen Chow,Bill Tung,Stanley Sui-Fan Fung
tt0051430,The Bonnie Parker Story,crime,"In the 1930s, amoral blonde tommy-gun girl Bonnie Parker cut a swath of bodies across the South-West. Starting out on gas stations and bars with side-kick Guy Darrow she graduated to bank ...                See full summary »",William Witney,Dorothy Provine,Jack Hogan,Richard Bakalyan
tt0023284,Night at the Crossroads,crime,"Inspector Maigret investigates the mysterious murder of a Dutch diamond dealer, found dead in a stolen car. The car belongs to an insurance agent, Michonnet, and has been abandoned in the garage belonging to Carl Andersen.",Jean Renoir,Pierre Renoir,Georges Térof,Winna Winifried
tt0096811,Fatal Vacation,crime,A pleasant trip to the Phillipines is turned into tragedy when the tour bus is kidnapped by a group of rebels that want to exchange the prisoners for the Rebel Leader's brother.,Eric Tsang,Eric Tsang,Irene Wan,Kwong-Leung Wong
tt1003290,Savarkhed: Ek Gaav,crime,"Villagers are living in fear as strange things are happening everyday. Later they discover there are some unknown people behind this, who operate only in the dark. Who are these people and what is their motive?",Rajeev Patil,Vikram Gokhale,Sadashiv Amrapurkar,Ankush Chaudhari
tt0155733,Guns and Lipstick,crime,"A female private investigator's latest client turns up murdered, and she is thrust into a deadly underworld of bi-sexual strippers, a Chinese Godfather with a taste for young girls and the hunt for one very elusive gem.",Jenö Hodi,Sally Kirkland,Evan Lurie,Wings Hauser
tt1681685,Pretty Boy Floyd,crime,"\"The story of Depression Era bank robber Charles Arthur Floyd, based on interviews with his only son Charles \"\"Dempsey\"\" Floyd.\"","","","",""
tt21977546,Bombos,crime,"Günel, a 40 years old whose only compassion in life is to take pictures of unanimated objects, meets a very sympathetic -but also quite shady- guy on a company-paid luxury vacation in ...                See full summary »",Onur Ünlü,Serkan Keskin,Settar Tanriögen,Hazar Ergüçlü
tt0108290,Tango,crime,"Vincent, a stunt pilot, is acquitted of murdering his wife and her lover. However, a few years later, L'Elegant, the Judge in the case, comes to blackmail him. The Judge's nephew, Paul, is ...                See full summary »",Patrice Leconte,Philippe Noiret,Richard Bohringer,Thierry Lhermitte
tt7979668,Hollywould,crime,"Award winning writer, celebrity Mark Travis seeks inspiration by returning to his hometown. What he finds is not what he expected. Her name is Holly. What Holly would do, is like nothing Mark has ever experienced before.",Joshua Coates,Eric Roberts,Torrei Hart,Gregg Christie
tt0096472,School on Fire,crime,A young schoolgirl gets involved in the triads of Hong Kong after a classmate is killed in a fight.,Ringo Lam,Fennie Yuen,Roy Cheung,Damian Lau
tt0071974,The Wonderful Crook,crime,A manufacturer of furniture sees his business go down and decides to rob banks to pay his staff. Het gets romantically involved with one of his victims.,Claude Goretta,Marlène Jobert,Gérard Depardieu,Dominique Labourier
tt0044092,Surcos,crime,The struggles of a Spanish family as it emigrates from the country to Madrid circa 1950.,José Antonio Nieves Conde,Luis Peña,María Asquerino,Francisco Arenzana
tt0054164,Pay or Die!,crime,"Between 1906-1909, NYPD Lieutenant Joe Petrosino heads the 'Italian Squad' and tries to stamp out organized crime from the city, often times amid assassination attempts by the Mafia.",Richard Wilson,Ernest Borgnine,Zohra Lampert,Alan Austin
tt0271543,Hidden Agenda,crime,"When the FBI can't protect a witness, it's up to ex-agent Price and his own protection program to take them under.",Marc S. Grenier,Dolph Lundgren,Maxim Roy,Brigitte Paquette
tt0050772,No Road Back,crime,"A blind and deaf woman dedicates her life and sacrifices all she has for her son, a good-for-nothing troublemaker who gets mixed up with a criminal gang that tries to frame him for a robbery.",Montgomery Tully,Skip Homeier,Paul Carpenter,Patricia Dainton
tt0049636,The Price of Fear,crime,The co-owner of a dog track is framed for two crimes: the shotgun killing of his ex-partner and the hit-and-run death of an elderly man.,Abner Biberman,Merle Oberon,Lex Barker,Charles Drake
tt0075456,The Zebra Force,crime,"A group of Vietnam vets, tired of the depredation of the Mafia on their neighborhood, decide to take on the mob on their own terms--but by using a very different twist.",Joe Tornatore,Mike Lane,Richard X. Slattery,Rockne Tarkington
tt0116604,Idiot Box,crime,"Looking for the fast track out of suburban hell, two natural born losers scheme an impossible heist. Two undercover cops and a highly strung speed dealer are not far behind.",David Caesar,Ben Mendelsohn,Jeremy Sims,John Polson
tt0457875,Ek Ajnabee,crime,"Suryaveer, an ex-army officer, is assigned the task of protecting a young girl, Anamika. When Anamika gets kidnapped, he decides to use all his skills to rescue her.",Apoorva Lakhia,Amitabh Bachchan,Arjun Rampal,Perizaad Zorabian
tt0072249,The Take,crime,Crime fighter Terry Sneed arrives in New Mexico to help out a local police chief - but he's already taking money from the underworld.,Robert Hartford-Davis,Billy Dee Williams,Eddie Albert,Frankie Avalon
tt0138862,Taxman,crime,A tax investigator chasing a tax evader stumbles over a series of bloody murders and gets involved in an investigation with a rookie cop despite his boss' orders to stay out of the way.,Avi Nesher,Joe Pantoliano,Wade Dominguez,Elizabeth Berkley
tt0056639,The Invisible Dr. Mabuse,crime,"Evil mastermind Dr. Mabuse seeks Professor Erasmus' secret invention, a device that makes one invisible, but a murder in a revue theatre brings the German police and the FBI into the mix.",Harald Reinl,Lex Barker,Karin Dor,Siegfried Lowitz
tt15484300,Mezhsezone,crime,"Sasha and Danny, both 15, have sex for the first time. When Sasha's parents find out she has lost her virginity, all hell breaks loose. Her policeman stepfather forbids her to set foot ...                See full summary »",Aleksandr Khant,Igor Ivanov,Jenia Vinogradova,Olga Sakhanova
tt0076789,Sweet Revenge,crime,A young woman with a long rap sheet who steals cars for a living is befriended by a public defender who tries to steer her straight. But her goal is to steal and subsequently sell enough ...                See full summary »,Jerry Schatzberg,Stockard Channing,Sam Waterston,Franklyn Ajaye
tt0426616,Venice Underground,crime,Members of an undercover narcotics unit try to prevent two rival gangs from dealing drugs.,Eric DelaBarre,Randall Batinkoff,Mark Boone Junior,Francis Capra
tt0063540,Sunghursh,crime,"The Prasads live in Banaras circa 19th Century, and consist of Bhawani - a thug, who poses as a holy man, luring devotees and robbing them; his wife - who will have nothing to do with his ...                See full summary »",Harnam Singh Rawail,Dilip Kumar,Vyjayanthimala,Balraj Sahni
tt0063595,She-Devils on Wheels,crime,"An all-female motorcycle gang, called 'The Maneaters' hold motorcycle races, as well as terrorize the residents of a small Florida town, and clash off against an all-male rival gang of hot-riders.",Herschell Gordon Lewis,Betty Connell,Nancy Lee Noble,Christie Wagner
tt13748326,Vazhakku,crime,"On the day he agreed to appear in court to sign a mutual divorce, Siddharthan, who is also a lawyer, cheated on his wife Lakshmi and went on an inland drive. He urges Lakshmi over the phone...                See full summary »",Sanal Kumar Sasidharan,Tovino Thomas,Kani Kusruti,Sudev Nair
tt0120413,The Undertaker's Wedding,crime,A hapless undertaker becomes embroiled in a mafia war when he's forced to protect the brutal brother of a mob kingpin while be becomes romantically involved with the mob brother's wife.,John Bradshaw,Adrien Brody,Jeff Wincott,Kari Wuhrer
tt24852002,10 Days of a Bad Man,crime,Add a Plot,Uluç Bayraktar,Nejat Isler,"",""
tt10396028,Rodeukil,crime,"'Human makes the way to hell without sin.' Ogwang, a real estate agent is on his way to the countryside for real property development. His journey becomes more and more strange, and ...                See full summary »",Soo Sung Lee,Oh Kwang-rok,Cheol-min Lee,Won Ho Shin
tt10334290,Fruitcake,crime,"Sandy and Kay Jenkins, a seemingly upstanding middle class couple, achieve the American dream when Sandy uses his job as an accountant to embezzle $17m from Collin Street Bakery.",Max Winkler,"","",""
tt3792776,Team Joy,crime,The close relationship between a father and daughter grifter team unravels when the teenager's conscience gives her second thoughts.,Joe Tripician,Jesse Williams,Fernanda Diniz,Zada Luby
tt11390878,Calibro 9,crime,"When 100 million euros disappear in a telematic fraud, and the prime suspect is Fernando Piazza's client, his name is set to be dangerously compromising. Especially if the frauded company is the 'ndrangheta mafia.",Toni D'Angelo,Marco Bocci,Barbara Bouchet,Alessio Boni
tt10300662,Kidnap,crime,"After stumbling across illegal activities in a shady pub, a photojournalist finds her life in jeopardy. The only person standing between the criminal racket and her is a youngster who is a ...                See full summary »","Raja Chanda, 
Sobbie Bawa",Jammy Banerjee,Prantik Banerjee,Sobbie Bawa
tt0255442,Olympiyan Anthony Adam,crime,A police officer goes undercover in a school to find a criminal via his kin.,Bhadran,Mohanlal,Meena,Sanika Nambiar
tt1716759,Pressed,crime,"\"Two joyriders Jesse and Sam discover something hidden in the back seat of the car that could change their lives forever. Brian, unknown to Jesse and Sam, is desperately trying to seek a \"\"...                See full summary »\"",Justin Donnelly,Luke Goss,Tyler Johnston,Jeffrey Ballard
tt2171993,Nightfall,crime,An old but serious miscarriage of justice clouds a current police investigation looking into the death of a mutilated corpse.,Roy Hin Yeung Chow,Nick Cheung,Simon Yam,Janice Man
tt0104581,Jönssonligan & den svarta diamanten,crime,Criminal genius is incarcerated in a mental institution but his criminal plans are executed by his criminal gang and his attending doctor.,Hans Åke Gabrielsson,Ulf Brunnberg,Björn Gustafson,Peter Haber
tt20117900,The Code,crime,"Former MIT agent, Ahmet T., finds his life and that of his daughter's, in danger when he discovers a code that has the power to break into any defense system and could, with phone call, launch a missile attack on any country in the world.",Ketche,Engin Altan Düzyatan,MD Irfan KF,""
tt21116530,Terrace 13B Case,crime,"On 25th April, 2011 a horrific and tragic incident occurred which remained unsolved. Till the date no explanation or evidence found to be satisfying to suggest what exactly happened on that day. This film is a record of those events.","Prem, 
Prem","","",""
tt0080159,Yomigaeru kinrô,crime,"A seemingly run-of-the-mill corporate salaryman leads a double life as a vicious criminal by night. In a delicious scheme of payback, he seeks to dominate the corporation that employs him by day.",Tôru Murakawa,Yûsaku Matsuda,Jun Fubuki,Kei Satô
tt4498760,Khali the Killer,crime,An East L.A. hit man decides to take one last job before retiring to help support his ailing grandmother's end of life care. But everything falls apart when he develops empathy for his last target and has to make the toughest decision.,Jon Matthews,Richard Cabral,Ryan Dorsey,Clayton Cardenas
tt0113033,Fast Money,crime,"When a car thief can't resist stealing one more car, she finds herself in possession of $2.7 million mob money, and the mob's counterfeit printing plates. The mobsters and corrupt cops don't take kindly for this, and the chase soon begins.",Alex Wright,Yancy Butler,Matt McCoy,John Ashton
tt0079192,Hoodlums,crime,Nightclub singer Loretta wants to earn enough money to get away from her jealous boyfriend a gangster called George Genero and give her daughter a normal life. Then she meets Andrew and a relationship is formed.,Mac Ahlberg,Nai Bonet,Tony Page,Vicki Sue Robinson
tt7834586,MAMBA,crime,"After being left for dead at the hands of her brother, a rogue assassin goes after his most trusted employee, 'The Gatekeeper', to stake information and leave his empire in ruins. Unbeknownst to our heroine, a third player joins the game and another enemy is added to her growing list.",Sam Puefua,Sonalii Castillo,Chad Michael Collins,Sam Puefua
tt1704161,33 Postcards,crime,"Dean Randall has sponsored Mei Mei, a young Chinese orphan, for many years. When she arrives in Sydney out of the blue to thank him, their lives are changed forever.",Pauline Chan,Guy Pearce,Lin Zhu,Claudia Karvan
tt0479880,Children of Wax,crime,"Turkish and Neo Nazi gangs battle over territory and drug trafficking in Berlin, while a serial killer is on the loose. This action thriller brings several cultures together wanting to dispose of evil and stop the violence.",Ivan Nichev,Armand Assante,Udo Kier,Daniel Bernhardt
tt0082843,Olsen-bandens flugt - over plankeværket,crime,Money's needed for Kjeld's silver wedding and Egon Olsen has an ingenious plan - steal a red bag with DKK5000000 from the crooked VP of Denmark's largest insurance company. Will Egon survive it?,Erik Balling,Ove Sprogøe,Morten Grunwald,Poul Bundgaard
tt2691722,Het vonnis,crime,A Belgian business executive takes on his country's justice system after a procedural error that released his wife's murderer drives him to take matters into his own hands.,Jan Verheyen,Koen De Bouw,Johan Leysen,Veerle Baetens
tt2548070,The Paper Boat,crime,"A brother and sister struggle with his health, an actress tries to stop prostitution, and an immigrant looks for a future as his girlfriend slips into insanity. A tragic accident brings them all together and reveals how they are connected.",Los Angeles Barea,Daniel Wilkinson,Linda Bella,Steven Eckholdt
tt0016473,The Unholy Three,crime,"\"A sideshow ventriloquist, midget, and strongman form a conspiracy known as \"\"The Unholy Three\"\" and commit a series of robberies.\"",Tod Browning,Lon Chaney,Mae Busch,Matt Moore
tt0046913,The Diamond Wizard,crime,An American Treasury agent teams up with a Scotland Yard inspector to track down a group of thieves that are creating artificial diamonds out of sugar.,"Dennis O'Keefe, 
Montgomery Tully",Dennis O'Keefe,Margaret Sheridan,Philip Friend
tt0104473,IP5: The Island of Pachyderms,crime,"Two young robbers meet an old man. The three start traveling together, looking for the same thing.",Jean-Jacques Beineix,Yves Montand,Olivier Martinez,Sekkou Sall
tt2074387,KL Gangster,crime,"Two brothers get involved in the world of gangsters in Kuala Lumpur, Malaysia.",Syamsul Yusof,Aaron Aziz,Syamsul Yusof,Adi Putra
tt0100039,Living to Die,crime,A burned-out private detective in Las Vegas gets involved in blackmail and murder.,Wings Hauser,Wings Hauser,Darcy DeMoss,Asher Brauner
tt11076480,A Witness Out of the Blue,crime,"Three months after a robbery in a jewelry store, one of the criminals is found murdered while the mastermind criminal Sean Wong becomes the prime suspect after the loot gets disappeared, and the only witness is a talking parrot.",Chi-Keung Fung,Louis Koo,Louis Cheung,Jessica Hester Hsuan
tt0064755,Olsen-banden på spanden,crime,"His friends are there when Olsen is released from prison. He's resocialized. The trio work at a toy factory, then cleaning at Denmark's central bank. When a US gang robs the bank, the trio must clear their names.",Erik Balling,Ove Sprogøe,Morten Grunwald,Poul Bundgaard
tt0091322,Kamikaze,crime,A crazy old and bored scientist invents a system which allows him to reach through the airwaves and transform live TV cameras into weapons to kill whoever is being filmed.,Didier Grousset,Richard Bohringer,Michel Galabru,Dominique Lavanant
tt0029207,The Mandarin Mystery,crime,"Two murders are committed and a $50,000 Chinese Mandarin stamp is stolen, tossed around and eventually recovered as an aggregation of costly-stamp counterfeiters are uncovered through the mastermind investigation by Ellery Queen.",Ralph Staub,Eddie Quillan,Charlotte Henry,Rita La Roy
tt0432906,Jargo,crime,"After his father's suicide, 15-year-old Jargo is sent to Berlin from Saudi Arabia. He makes friends with local girl Emilia and petty criminal Kamil, but soon there is tension because both boys fall in love with the pretty Emilia.",Maria Solrun,Constantin von Jascheroff,Oktay Özdemir,Nora Waldstätten
tt9843984,2036 Apocalypse Earth,crime,A story of apocalypse near-Earth asteroid that caused a brief period of concern in December 2004 because initial observations indicated a relatively large probability that it would strike the Earth in 2029.,Kwang-Hyun Park,Lee Jung-jae,Lee Sun-kyun,Song Young-chang
tt16348996,Road to Terzetto,crime,Three brothers that never met each other are getting an inheritance from their estranged father. On the journey to their inheritance things aren't always what they seem.,Brian Shakti,Eddie Vincent,Sean McNabb,Kevin Sinic
tt1429429,Coursier,crime,"From multicultural Paris to designer Paris, Montmartre to the Champs-Elysées, sleazy sidewalks to high-end galleries... Watch out! Sam the courier is a man on a mission! On his scooter, Sam...                See full summary »",Hervé Renoh,Michaël Youn,Géraldine Nakache,Jimmy Jean-Louis
tt0211663,They Can't Hang Me,crime,A senior civil servant is condemned to hang for murder but he claims to have top secret security information...,Val Guest,Terence Morgan,Yolande Donlan,André Morell
tt1133935,Detective Conan: Crossroad in the Ancient Capital,crime,"Five people get murdered by a sword and and also a important Buddha statue gets stolen, so Conan tries to find the murderer and the statue.",Kenji Kodama,Minami Takayama,Wakana Yamazaki,Kappei Yamaguchi
tt0090325,Stronghold,crime,An isolated farmhouse is chosen as a hide-out by criminals Jim and Charlie after an armed robbery. The Deleye family are forced to accept the situation under Jim's brutal domination.,Bobby Eerhart,Hidde Maas,Jack Monkau,Annick Christiaens
tt0988046,Sinners,crime,"Three young men, following the word of God as they know it, set off to avenge their sins, and plummet into a world of robbery, thievery, seduction and murder.",Tory Christopher,Ben Kurland,Matt Fry,Sean Hoagland
tt12745908,City of Love,crime,4.2 Stars. 148 Rides. 1 City. 1 Date. 2 Deaths. 1 Miracle.,Èric Boadella,Robert DeCesare,Kathryn Schott,Taylor Nichols
tt0795463,Senseless,crime,"Based on Stona Fitch's novel, this is the story of a wealthy US businessman (Behr) whose brutal kidnapping and torture are streamed online as part of an ultra-violent reality TV show.",Simon Hynd,Jason Behr,Emma Catherwood,Joe Ferrara
tt0022172,Murder at Midnight,crime,A murder during a game of charades at a society party leads the police to begin the hunt through the guest list for a motive and culprit.,Frank R. Strayer,Aileen Pringle,Alice White,Hale Hamilton
tt0024333,Midnight Club,crime,"Elegant Colin Grant and his associates are successful jewelry thieves, even unmasked to their victims, their perfect alibis making it impossible for the Comissioner police to arrest them. ...                See full summary »","Alexander Hall, 
George Somnes",Clive Brook,George Raft,Helen Vinson
tt0021281,Raffles,crime,"\"A distinguished English gentleman has a secret life--he is the notorious jewel thief the press has dubbed \"\"The Amateur Cracksman\"\". When he meets a woman and falls in love he decides to \"\"...                See full summary »\"","George Fitzmaurice, 
Harry d'Abbadie d'Arrast",Ronald Colman,Kay Francis,David Torrence
tt0107511,Mannen på balkongen,crime,A serial-killer attacks and murders young girls in the public parks of Stockholm. The police has trouble finding any evidence to find the killer. But when a newsstand is robbed in one of ...                See full summary »,Daniel Alfredson,Gösta Ekman,Kjell Bergqvist,Rolf Lassgård
tt0036709,Charlie Chan in the Chinese Cat,crime,Charlie Chan investigates the locked-room murder of a chess expert.,Phil Rosen,Sidney Toler,Joan Woodbury,Mantan Moreland
tt0263315,Emboscada,crime,Add a Plot,Hernando Name,Fernando Almada,Mario Almada,Eric del Castillo
tt0094912,The Courier,crime,"When a courier at the D-Day Courier Service mistakenly finds a pile of money in his regular delivery, he does some digging and discovers that the messenger company is a front for a drug ...                See full summary »","Frank Deasy, 
Joe Lee",Padraig O'Loinsigh,Cait O'Riordan,Gabriel Byrne
tt1868070,The Last Fashion Show,crime,Add a Plot,Carlo Vanzina,Francesco Montanari,Vanessa Hessler,Richard E. Grant
tt0043782,The Man with a Cloak,crime,"In 1848 NYC, a Frenchwoman visits exiled former French Marshal Thevenet to ask for his financial help in behalf of his French grandson but Thevenet's house staff schemes to kill him and take his fortune.",Fletcher Markle,Joseph Cotten,Barbara Stanwyck,Louis Calhern
tt0133197,Shadow Run,crime,"Haskell (Sir Michael Caine) is assigned a job by his boss, the aristocratic Landon-Higgins (James Fox), to highjack a high-security van in broad daylight while it's in the shadow run (out ...                See full summary »",Geoffrey Reeve,Michael Caine,James Fox,Matthew Pochin
tt0119732,Murder in Mind,crime,"A woman undergoes hypnosis to determine who murdered her husband, a crime for which she is the chief suspect.",Andrew Morahan,Nigel Hawthorne,Mary-Louise Parker,Jimmy Smits
tt0091710,Overkill,crime,A Tokyo cop is sent to Los Angeles to help an LAPD detective break up a yakuza (Japanese organized crime syndicate) ring operating in the city.,Ulli Lommel,Steve Rally,John Nishio,Laura Burkett
tt5022560,Goodland,crime,"When the body of a drifter is discovered the same day a photographer arrives in a small farming community, the local sheriff is left to piece together a string of events that don't quite add up.",Josh Doke,Kip Niven,Chris Bylsma,Matt Weiss
tt0096072,Seven Hours to Judgment,crime,"A distraught husband kidnaps the judge who freed his wife's killers on insufficient evidence. He gives him seven hours to find evidence that will put them away, or he'll kill his wife.",Beau Bridges,Beau Bridges,Ron Leibman,Julianne Phillips
tt0065600,"'Ctyri vrazdy stací, drahousku'",crime,"Two criminal gangs are ruthlessly fighting for a 1-million dollar check that, purely by chance, got into the flat of shy high school teacher George Camel. As the number of victims sharply ...                See full summary »",Oldrich Lipský,Lubomír Lipský,Jirina Bohdalová,Iva Janzurová
tt1971514,Salvo,crime,"Salvo is a body guard and hit man for a mafioso. After foiling an attack on his employer, Salvo hunts down the man who organised it and encounters the man's blind sister. She causes Salvo to question himself and his existence.","Fabio Grassadonia, 
Antonio Piazza",Saleh Bakri,Luigi Lo Cascio,Sara Serraiocco
tt0756707,Rigged,crime,"In the seedy underground of illegal prizefighting, a corrupt boxing promoter is embroiled in a dangerous fight-fixing scheme with his female prizefighter.",Jonathan M. Dillon,Chad Ortis,Rebecca Neuenswander,Will Fowler
tt0121058,Ai zai ming tian,crime,Add a Plot,Chan-Wei Lin,Pui-Kei Chan,Yim Lai Cheng,Alex Fong
tt0054041,Ma Barker's Killer Brood,crime,"Ma Barker and her four sons terrorize the 1930s South and Midwest with a string of kidnappings, robberies and murders, and even get to work with such famous criminals as John Dillinger and Baby Face Nelson.",Bill Karn,Lurene Tuttle,Tristram Coffin,Paul Dubov
tt0254626,One Eyed King,crime,Residents of Manhattan's Hell's Kitchen attempt to balance family and friendship against the harsh street life that unfolds around them.,Bobby Moresco,William Baldwin,Dash Mihok,Justin Bradley
tt0060192,Der Bucklige von Soho,crime,A woman is kidnapped and her identity is stolen by criminals attempting to collect her inheritance.,Alfred Vohrer,Günther Stoll,Pinkas Braun,Monika Peitsch
tt0043973,Roadblock,crime,Honest LA insurance detective Joe Peters becomes corrupt after falling in love with sensual gold-digger model Diane.,Harold Daniels,Charles McGraw,Joan Dixon,Lowell Gilmore
