movie_id,movie_name,genre,description,director,actor1,actor2,actor3
tt0398286,Tangled,romance,"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.","Nathan Greno, 
Byron Howard",Mandy Moore,Zachary Levi,Donna Murphy
tt4614584,Purple Hearts,romance,"In spite of their many differences, Cassie, a struggling singer-songwriter, and Luke, a troubled Marine, agree to marry solely for military benefits. But when tragedy strikes, the line between real and pretend begins to blur.",Elizabeth Allen Rosenbaum,Sofia Carson,Nicholas Galitzine,Chosen Jacobs
tt0116695,Jerry Maguire,romance,"When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former colleague.",Cameron Crowe,Tom Cruise,Cuba Gooding Jr.,Renée Zellweger
tt0112471,Before Sunrise,romance,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",Richard Linklater,Ethan Hawke,Julie Delpy,Andrea Eckert
tt0119282,Hercules,romance,The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,"Ron Clements, 
John Musker",Tate Donovan,Susan Egan,James Woods
tt1263750,Room in Rome,romance,A hotel room in the center of Rome serves as the setting for two young and recently acquainted women to have a physical adventure that touches their very souls.,Julio Medem,Elena Anaya,Natasha Yarovenko,Enrico Lo Verso
tt6139732,Aladdin,romance,A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,Guy Ritchie,Will Smith,Mena Massoud,Naomi Scott
tt1041829,The Proposal,romance,A pushy boss forces her young assistant to marry her in order to keep her visa status in the U.S. and avoid deportation to Canada.,Anne Fletcher,Sandra Bullock,Ryan Reynolds,Mary Steenburgen
tt0151738,Never Been Kissed,romance,A newspaper reporter enrolls in high school as part of research for a story.,Raja Gosnell,Drew Barrymore,David Arquette,Michael Vartan
tt0102798,Robin Hood: Prince of Thieves,romance,Robin Hood decides to fight back as an outlaw when faced with the tyranny of the Sheriff of Nottingham.,Kevin Reynolds,Kevin Costner,Morgan Freeman,Mary Elizabeth Mastrantonio
tt1120985,Blue Valentine,romance,"The relationship of a contemporary married couple, charting their evolution over a span of years by cross-cutting between time periods.",Derek Cianfrance,Ryan Gosling,Michelle Williams,John Doman
tt1596342,Disenchanted,romance,"Fifteen years after her happily ever after, Giselle questions her happiness, inadvertently turning the lives of those in the real world and Andalasia upside down in the process.",Adam Shankman,Amy Adams,Patrick Dempsey,Maya Rudolph
tt10293406,The Power of the Dog,romance,"Charismatic rancher Phil Burbank inspires fear and awe in those around him. When his brother brings home a new wife and her son, Phil torments them until he finds himself exposed to the possibility of love.",Jane Campion,Benedict Cumberbatch,Kirsten Dunst,Jesse Plemons
tt4477536,Fifty Shades Freed,romance,"Anastasia and Christian get married, but Jack Hyde continues to threaten their relationship.",James Foley,Dakota Johnson,Jamie Dornan,Eric Johnson
tt0319061,Big Fish,romance,A frustrated son tries to determine the fact from fiction in his dying father's life.,Tim Burton,Ewan McGregor,Albert Finney,Billy Crudup
tt1022603,500 Days of Summer,romance,"After being dumped by the girl he believes to be his soulmate, hopeless romantic Tom Hansen reflects on their relationship to try and figure out where things went wrong and how he can win her back.",Marc Webb,Zooey Deschanel,Joseph Gordon-Levitt,Geoffrey Arend
tt0103874,Dracula,romance,The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.,Francis Ford Coppola,Gary Oldman,Winona Ryder,Anthony Hopkins
tt0274812,Secretary,romance,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",Steven Shainberg,James Spader,Maggie Gyllenhaal,Jeremy Davies
tt0203009,Moulin Rouge!,romance,A poor Bohemian poet in 1890s Paris falls for a beautiful courtesan and nightclub star coveted by a jealous duke.,Baz Luhrmann,Nicole Kidman,Ewan McGregor,John Leguizamo
tt0360717,King Kong,romance,"A greedy film producer assembles a team of moviemakers and sets out for the infamous Skull Island, where they find more than just cannibalistic natives.",Peter Jackson,Naomi Watts,Jack Black,Adrien Brody
tt6412452,The Ballad of Buster Scruggs,romance,"Six tales of life and violence in the Old West, following a singing gunslinger, a bank robber, a traveling impresario, an elderly prospector, a wagon train, and a perverse pair of bounty hunters.","Ethan Coen, 
Joel Coen",Tim Blake Nelson,Willie Watson,Clancy Brown
tt0211915,Amélie,romance,"Amélie is an innocent and naive girl in Paris with her own sense of justice. She decides to help those around her and, along the way, discovers love.",Jean-Pierre Jeunet,Audrey Tautou,Mathieu Kassovitz,Rufus
tt0104691,The Last of the Mohicans,romance,Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.,Michael Mann,Daniel Day-Lewis,Madeleine Stowe,Russell Means
tt0125439,Notting Hill,romance,The life of a simple bookshop owner changes when he meets the most famous film star in the world.,Roger Michell,Hugh Grant,Julia Roberts,Richard McCabe
tt0976051,The Reader,romance,"Post-WWII Germany: Nearly a decade after his affair with an older woman came to a mysterious end, law student Michael Berg re-encounters his former lover as she defends herself in a war-crime trial.",Stephen Daldry,Kate Winslet,Ralph Fiennes,Bruno Ganz
tt0037094,Mr. Skeffington,romance,"Popular and beautiful Fanny Trellis is forced into a loveless marriage with an older man, Jewish banker Job Skeffington, in order to save her beloved brother Trippy from an embezzlement charge.",Vincent Sherman,Bette Davis,Claude Rains,Walter Abel
tt1086772,Blended,romance,"After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attraction grows as their respective kids benefit from the burgeoning relationship.",Frank Coraci,Adam Sandler,Drew Barrymore,Wendi McLendon-Covey
tt0250797,Unfaithful,romance,A New York suburban couple's marriage goes dangerously awry when the wife indulges in an adulterous fling.,Adrian Lyne,Richard Gere,Diane Lane,Olivier Martinez
tt0091790,Pretty in Pink,romance,A poor girl must choose between the affections of dating her childhood sweetheart or a rich but sensitive playboy.,Howard Deutch,Molly Ringwald,Jon Cryer,Harry Dean Stanton
tt4034354,Swiss Army Man,romance,"A hopeless man stranded on a deserted island befriends a dead body, and together they go on a surreal journey to get home.","Daniel Kwan, 
Daniel Scheinert",Paul Dano,Daniel Radcliffe,Mary Elizabeth Winstead
tt0119190,George of the Jungle,romance,A man raised in the jungle by apes falls in love with a wealthy American heiress.,Sam Weisman,Brendan Fraser,Leslie Mann,Thomas Haden Church
tt0497465,Vicky Cristina Barcelona,romance,"Two friends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.",Woody Allen,Rebecca Hall,Scarlett Johansson,Javier Bardem
tt0107048,Groundhog Day,romance,"A narcissistic, self-centered weatherman finds himself in a time loop on Groundhog Day, and the day keeps repeating until he gets it right.",Harold Ramis,Bill Murray,Andie MacDowell,Chris Elliott
tt0918940,The Legend of Tarzan,romance,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",David Yates,Alexander Skarsgård,Rory J Saper,Christian Stevens
tt6208148,Snow White,romance,Live-action adaptation of the 1937 Disney animated film 'Snow White and the Seven Dwarfs'.,Marc Webb,Gal Gadot,Rachel Zegler,Andrew Burnap
tt0089469,Legend,romance,A young man must stop the Lord of Darkness from destroying daylight and marrying the woman he loves.,Ridley Scott,Tom Cruise,Mia Sara,Tim Curry
tt1045658,Silver Linings Playbook,romance,"After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own.",David O. Russell,Bradley Cooper,Jennifer Lawrence,Robert De Niro
tt4465564,Fifty Shades Darker,romance,"While Christian wrestles with his inner demons, Anastasia must confront the anger and envy of the women who came before her.",James Foley,Dakota Johnson,Jamie Dornan,Eric Johnson
tt8613070,Portrait of a Lady on Fire,romance,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",Céline Sciamma,Noémie Merlant,Adèle Haenel,Luàna Bajrami
tt13070038,After Ever Happy,romance,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",Castille Landon,Josephine Langford,Hero Fiennes Tiffin,Louise Lombard
tt0056193,Lolita,romance,A middle-aged college professor becomes infatuated with a fourteen-year-old girl.,Stanley Kubrick,James Mason,Shelley Winters,Sue Lyon
tt0093493,Mannequin,romance,"A young artist, searching for his vocation, makes a mannequin so perfect he falls in love with it. Finding the mannequin in a store window, he gets a job there and his creation comes to life.",Michael Gottlieb,Andrew McCarthy,Kim Cattrall,Estelle Getty
tt0087277,Footloose,romance,"A city teenager moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.",Herbert Ross,Kevin Bacon,Lori Singer,John Lithgow
tt0101414,Beauty and the Beast,romance,A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,"Gary Trousdale, 
Kirk Wise",Paige O'Hara,Robby Benson,Jesse Corti
tt0359950,The Secret Life of Walter Mitty,romance,"When both he and a colleague are about to lose their job, Walter takes action by embarking on an adventure more extraordinary than anything he ever imagined.",Ben Stiller,Ben Stiller,Kristen Wiig,Jon Daly
tt0099487,Edward Scissorhands,romance,The solitary life of an artificial man - who was incompletely constructed and has scissors for hands - is upended when he is taken in by a suburban family.,Tim Burton,Johnny Depp,Winona Ryder,Dianne Wiest
tt1618434,Murder Mystery,romance,"A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.",Kyle Newacheck,Adam Sandler,Jennifer Aniston,Luke Evans
tt11703710,Downton Abbey: A New Era,romance,The Crawley family goes on a grand journey to the South of France to uncover the mystery of the dowager countess's newly inherited villa.,Simon Curtis,Hugh Bonneville,Jim Carter,Michelle Dockery
tt0298148,Shrek 2,romance,"Shrek and Fiona travel to the Kingdom of Far Far Away, where Fiona's parents are King and Queen, to celebrate their marriage. When they arrive, they find they are not as welcome as they thought they would be.","Andrew Adamson, 
Kelly Asbury, 
Conrad Vernon",Mike Myers,Eddie Murphy,Cameron Diaz
